"gender","gender_other","residence","residence_other","nationality","nationality_other","task_comp_check1","task_comp_check2","task_comp_check3","comp_check_pr1","comp_check_pr1_do","comp_check_pr2","comp_check_pr2_do","comp_check_comp1","comp_check_comp1_do","comp_check_comp2","comp_check_comp2_do","comp_check_comp3","comp_check_comp3_do","comp_check_comp4","comp_check_comp4_do","comp_choice","pract_choice","conf_rank","better_gender_guess","perc_task_gender_pract","perc_gender_comp","risk","calc1","calc2","calc3","calc4","calc5","perc_gen_gender_pract","age","race_ethnicity","race_ethnicity_other","income","education","unclear","condition","task_score","comp_choice_do","pract_count1","pract_count2","pract_count3","pract_count4","pract_count5","pract_count6","pract_count7","pract_count8","pract_count9","pract_count10","pract_count11","pract_count12","task_comp_check_acc","pay_comp_check_acc","n_comp_wrong","total_review_count","id"
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$12|$.25|$1.20",NA,NA,"$24","$24|$0|$.25|$2",NA,NA,"$0","$24|$0|$.25|$2",NA,NA,"piecerate","No",40,"Women","Men","Men",3,"Slower","No","No","Slower","Men","Men",57,"White/Caucasian",NA,"$40,000 to $50,000","Some College",NA,"control",30,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$1.20|$12|$.25",NA,NA,"$24","$.25|$0|$2|$24",NA,NA,"$0","$2|$0|$24|$.25",NA,NA,"piecerate","Yes",70,"Women","Women","Men",8,"Slower","No","Yes","Slower","Men","Women",31,"White/Caucasian",NA,"$60,000 to $70,000","Bachelor's Degree",NA,"pract",42,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$1.20|$12|$0",NA,NA,"$24","$2|$24|$0|$.25",NA,NA,"$2","$0|$24|$2|$.25","$0","$0|$28|$2|$.25","piecerate","Yes",90,"Women","Women","Men",6,"Slower","No","No","Slower","Men","Women",36,"White/Caucasian",NA,"$50,000 to $60,000","Bachelor's Degree","No","control",53,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,746
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$12|$.25|$0",NA,NA,"$24","$0|$2|$.25|$24",NA,NA,"$0","$24|$2|$0|$.25",NA,NA,"tournament","Yes",60,"Women","Women","Men",8,"Slower","No","Yes","Slower","Men","Women",20,"White/Caucasian,East Asian",NA,"$20,000 to $30,000","Bachelor's Degree",NA,"control",47,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$.25|$0|$12",NA,NA,"$24","$24|$2|$.25|$0",NA,NA,"$0","$0|$.25|$2|$24",NA,NA,"piecerate","Yes",60,"Women","Women","Men",2,"Slower","No","No","Slower","Men","Women",34,"White/Caucasian",NA,"$50,000 to $60,000","Bachelor's Degree","No","pract",59,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$1.20|$12|$.25|$0","$14","$0|$1.40|$.25|$14","$24","$2|$24|$0|$.25",NA,NA,"$0","$2|$24|$.25|$0",NA,NA,"piecerate","No",80,"Men","Women","Men",1,"Slower","No","No","Slower","Men","Women",31,"White/Caucasian",NA,"$30,000 to $40,000","Bachelor's Degree",NA,"pract",87,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,749
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$0|$12|$.25",NA,NA,"$24","$0|$24|$.25|$2",NA,NA,"$24","$.25|$24|$0|$2","$0","$28|$0|$2|$.25","piecerate","No",60,"Women","Women","Men",5,"Slower","No","No","Slower","Men","Women",73,"White/Caucasian",NA,"$10,000 to $20,000","High School Diploma",NA,"control",35,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,750
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$0|$12|$1.20",NA,NA,"$24","$24|$0|$.25|$2",NA,NA,"$0","$24|$.25|$2|$0",NA,NA,"piecerate","Yes",30,"Women","Women","Men",7,"Slower","No","No","Slower","Women","Women",47,"Black/African-American",NA,"$70,000 to $80,000","Graduate Degree","no","pract",53,"tournament_first",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,751
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$12|$0|$1.20",NA,NA,"$24","$24|$2|$0|$.25",NA,NA,"$0","$0|$2|$.25|$24",NA,NA,"tournament","No",90,"Men","Women","Men",3,"Slower","No","Yes","Slower","Men","Women",23,"White/Caucasian",NA,"$60,000 to $70,000","Bachelor's Degree",NA,"control",119,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$0|$12|$.25|$1.20","$14","$0|$1.40|$14|$.25","$24","$2|$24|$.25|$0",NA,NA,"$0","$0|$24|$2|$.25",NA,NA,"tournament","No",30,"Women","Women","Men",5,"Faster","No","Yes","Faster","Men","Men",28,"White/Caucasian",NA,"$30,000 to $40,000","Some College",NA,"pract",49,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,753
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$0|$12|$.25",NA,NA,"$24","$24|$.25|$2|$0",NA,NA,"$0","$24|$.25|$2|$0",NA,NA,"tournament","Yes",60,"Women","Women","Men",6,"Slower","No","Yes","Slower","Men","Women",27,"White/Caucasian,Hispanic/Latino",NA,"$40,000 to $50,000","Bachelor's Degree",NA,"control",57,"tournament_first",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,754
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$0|$1.20|$12",NA,NA,"$0","$0|$2|$.25|$24","$28","$0|$.25|$28|$2","$0","$24|$.25|$2|$0",NA,NA,"piecerate","No",80,"Women","Women","Women",8,"Slower","No","Yes","Faster","Women","Women",28,"White/Caucasian",NA,"$90,000 to $100,000","Bachelor's Degree","no","control",74,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,755
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$0|$12|$1.20|$.25","$14","$0|$14|$.25|$1.40","$24","$24|$.25|$0|$2",NA,NA,"$24","$24|$.25|$2|$0","$0","$2|$0|$28|$.25","tournament","Yes",30,"Women","Men","Men",5,"Faster","No","Yes","Faster","Men","Women",64,"White/Caucasian",NA,"$90,000 to $100,000","Graduate Degree",NA,"control",39,"pr_first",0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,2,756
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$1.20|$12|$.25",NA,NA,"$24","$.25|$24|$0|$2",NA,NA,"$0","$0|$24|$.25|$2",NA,NA,"piecerate","Yes",40,"Women","Women","Men",3,"Slower","No","No","Slower","Men","Women",46,"White/Caucasian",NA,"$90,000 to $100,000","Some College","no","control",40,"pr_first",0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,6,757
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$12|$.25|$1.20",NA,NA,"$24","$2|$24|$.25|$0",NA,NA,"$24","$24|$.25|$2|$0","$0","$2|$.25|$28|$0","piecerate","No",70,"Men","Women","Men",8,"Faster","No","No","Faster","Women","Women",55,"Black/African-American",NA,"$60,000 to $70,000","Some College","no","pract",39,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,758
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$0|$1.20|$12",NA,NA,"$24","$.25|$24|$2|$0",NA,NA,"$0","$24|$2|$.25|$0",NA,NA,"piecerate","Yes",60,"Men","Women","Men",3,"Slower","No","No","Slower","Women","Women",35,"White/Caucasian",NA,"Less than $10,000","Bachelor's Degree",NA,"control",66,"tournament_first",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,759
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$.25|$1.20|$12",NA,NA,"$24","$0|$.25|$2|$24",NA,NA,"$0","$2|$.25|$24|$0",NA,NA,"piecerate","No",50,"Men","Men","Men",5,"Slower","No","Yes","Slower","Men","Men",57,"White/Caucasian",NA,"$50,000 to $60,000","Some College","no","control",39,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$.25|$12|$1.20",NA,NA,"$24","$.25|$24|$0|$2",NA,NA,"$24","$0|$24|$.25|$2","$0","$28|$0|$.25|$2","piecerate","No",50,"Women","Women","Men",1,"Slower","No","Yes","Slower","Women","Women",26,"White/Caucasian",NA,"$50,000 to $60,000","Some College",NA,"pract",45,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,761
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$1.20|$.25|$12",NA,NA,"$24","$.25|$0|$2|$24",NA,NA,"$0","$0|$24|$.25|$2",NA,NA,"piecerate","Yes",50,"Women","Women","Men",5,"Slower","No","No","Slower","Men","Women",20,"White/Caucasian",NA,"$40,000 to $50,000","High School Diploma",NA,"pract",75,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,762
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$12|$.25|$1.20",NA,NA,"$24","$0|$2|$24|$.25",NA,NA,"$0","$2|$24|$0|$.25",NA,NA,"piecerate","No",50,"Women","Women","Men",4,"Slower","No","Yes","Faster","Men","Women",36,"White/Caucasian",NA,"$10,000 to $20,000","Bachelor's Degree",NA,"pract",88,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$1.20|$0|$.25",NA,NA,"$24","$0|$24|$2|$.25",NA,NA,"$24","$.25|$24|$2|$0","$0","$.25|$28|$0|$2","piecerate","Yes",20,"Men","Women","Men",0,"Faster","No","Yes","Slower","Women","Women",29,"White/Caucasian",NA,"$20,000 to $30,000","Bachelor's Degree",NA,"pract",38,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,764
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$12|$0|$1.20",NA,NA,"$24","$24|$2|$0|$.25",NA,NA,"$0","$2|$.25|$24|$0",NA,NA,"piecerate","Yes",70,"Men","Women","Men",7,"Slower","No","Yes","Slower","Women","Women",39,"White/Caucasian",NA,"$50,000 to $60,000","Graduate Degree","no","pract",42,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$1.20|$0|$.25",NA,NA,"$24","$24|$0|$2|$.25",NA,NA,"$24","$24|$2|$.25|$0","$0","$0|$.25|$28|$2","tournament","No",90,"Women","Men","Men",8,"Slower","No","Yes","Slower","Women","Men",54,"East Asian",NA,"$90,000 to $100,000","Graduate Degree","no","pract",70,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,766
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$0|$1.20|$.25",NA,NA,"$24","$0|$.25|$24|$2",NA,NA,"$24","$.25|$2|$0|$24","$0","$28|$.25|$2|$0","piecerate","No",10,"Women","Women","Men",0,"Slower","No","Yes","Slower","Men","Women",48,"Black/African-American",NA,"Less than $10,000","Bachelor's Degree","no","control",33,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,767
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$1.20|$0|$12",NA,NA,"$24","$.25|$24|$0|$2",NA,NA,"$0","$24|$.25|$0|$2",NA,NA,"piecerate","No",90,"Men","Women","Women",3,"Slower","No","No","Slower","Men","Women",37,"White/Caucasian",NA,"$20,000 to $30,000","High School Diploma",NA,"pract",76,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$1.20|$12|$0|$.25","$14","$14|$.25|$0|$1.40","$24","$0|$2|$.25|$24",NA,NA,"$0","$24|$0|$.25|$2",NA,NA,"piecerate","No",50,"Men","Women","Men",8,"Slower","No","No","Slower","Men","Women",36,"White/Caucasian",NA,"$100,000 to $200,00","Graduate Degree","no","pract",78,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,769
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$0|$.25|$1.20",NA,NA,"$24","$0|$24|$2|$.25",NA,NA,"$0","$24|$0|$2|$.25",NA,NA,"tournament","No",70,"Men","Women","Men",6,"Slower","No","No","Slower","Men","Women",36,"Black/African-American",NA,"$90,000 to $100,000","Graduate Degree",NA,"control",30,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$1.20|$12|$.25",NA,NA,"$24","$.25|$2|$0|$24",NA,NA,"$24","$.25|$2|$24|$0","$0","$2|$.25|$28|$0","piecerate","No",20,"Women","Men","Men",8,"Faster","No","No","Faster","Women","Men",26,"East Asian",NA,"$100,000 to $200,00","Bachelor's Degree","Not at all. Very clear.","control",47,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,771
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$.25|$12|$0",NA,NA,"$24","$0|$2|$.25|$24",NA,NA,"$0","$24|$.25|$2|$0",NA,NA,"piecerate","Yes",20,"Women","Women","Men",0,"Slower","No","No","Slower","Women","Women",72,"White/Caucasian",NA,"$30,000 to $40,000","Bachelor's Degree","none","control",39,"tournament_first",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,772
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$12|$.25|$0",NA,NA,"$2","$2|$0|$.25|$24","$28","$2|$28|$.25|$0","$24","$0|$24|$.25|$2","$0","$0|$.25|$2|$28","piecerate","Yes",30,"Men","Women","Men",6,"Slower","No","No","Slower","Women","Women",39,"White/Caucasian",NA,"$10,000 to $20,000","Some College",NA,"pract",41,"pr_first",1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,773
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$.25|$0|$12",NA,NA,"$2","$0|$.25|$24|$2","$28","$0|$.25|$28|$2","$0","$0|$.25|$24|$2",NA,NA,"piecerate","Yes",50,"Women","Men","Men",7,"Slower","No","Yes","Slower","Men","Women",24,"Black/African-American",NA,"$40,000 to $50,000","Some College","no","control",55,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,774
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$1.20|$0|$.25",NA,NA,"$24","$24|$0|$.25|$2",NA,NA,"$0","$2|$0|$24|$.25",NA,NA,"tournament","No",80,"Men","Women","Men",2,"Slower","No","No","Slower","Men","Women",38,"White/Caucasian",NA,"$40,000 to $50,000","Bachelor's Degree",NA,"control",129,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$.25|$0|$1.20",NA,NA,"$24","$24|$.25|$0|$2",NA,NA,"$0","$.25|$2|$24|$0",NA,NA,"piecerate","Yes",50,"Women","Men","Men",5,"Slower","No","No","Slower","Men","Men",52,"White/Caucasian",NA,"$30,000 to $40,000","Some College",NA,"pract",82,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$0|$1.20|$12",NA,NA,"$24","$2|$.25|$0|$24",NA,NA,"$0","$.25|$2|$0|$24",NA,NA,"piecerate","Yes",30,"Women","Women","Men",6,"Slower","No","Yes","Slower","Men","Women",19,"White/Caucasian",NA,"$10,000 to $20,000","High School Diploma","No I feel it was very clearly laid out on what to do.","control",24,"pr_first",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,777
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$12|$0|$1.20",NA,NA,"$24","$0|$2|$24|$.25",NA,NA,"$0","$.25|$24|$0|$2",NA,NA,"piecerate","Yes",60,"Men","Women","Men",3,"Slower","No","No","Slower","Women","Women",53,"White/Caucasian",NA,"$60,000 to $70,000","Graduate Degree",NA,"pract",79,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$.25|$0|$12|$1.20","$14","$.25|$1.40|$0|$14","$24","$0|$24|$.25|$2",NA,NA,"$0","$0|$.25|$24|$2",NA,NA,"piecerate","No",60,"Women","Women","Men",10,"Slower","No","Yes","Slower","Men","Women",27,"White/Caucasian",NA,"Less than $10,000","Graduate Degree","No fun survey!","pract",46,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,779
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$.25|$0|$12|$1.20","$14","$0|$.25|$1.40|$14","$24","$0|$24|$.25|$2",NA,NA,"$24","$24|$2|$.25|$0","$0","$0|$28|$.25|$2","piecerate","No",10,"Men","Women","Men",2,"Faster","No","Yes","Faster","Men","Women",37,"White/Caucasian",NA,"$10,000 to $20,000","Some College",NA,"control",44,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,780
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$.25|$12|$1.20",NA,NA,"$24","$.25|$2|$0|$24",NA,NA,"$0","$.25|$2|$0|$24",NA,NA,"piecerate","No",50,"Men","Women","Men",5,"Slower","No","Yes","Faster","Women","Women",28,"White/Caucasian",NA,"$30,000 to $40,000","High School Diploma","No","control",36,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$12|$1.20|$.25",NA,NA,"$24","$2|$0|$.25|$24",NA,NA,"$0","$0|$2|$.25|$24",NA,NA,"piecerate","No",80,"Men","Women","Men",1,"Slower","No","No","Slower","Men","Women",49,"White/Caucasian",NA,"$20,000 to $30,000","Bachelor's Degree","no","pract",83,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$12|$1.20|$0",NA,NA,"$0","$2|$0|$.25|$24","$28","$2|$28|$0|$.25","$0","$2|$24|$0|$.25",NA,NA,"piecerate","Yes",50,"Men","Women","Men",6,"Slower","No","No","Slower","Women","Women",57,"White/Caucasian",NA,"$30,000 to $40,000","High School Diploma","no","pract",33,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,783
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$0|$1.20|$.25|$12","$14","$0|$.25|$14|$1.40","$24","$.25|$24|$2|$0",NA,NA,"$0","$2|$0|$24|$.25",NA,NA,"piecerate","No",20,"Men","Women","Men",6,"Slower","No","Yes","Slower","Women","Women",85,"White/Caucasian",NA,"$40,000 to $50,000","Bachelor's Degree","no","pract",26,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,784
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$12|$0|$.25|$1.20","$14","$0|$1.40|$.25|$14","$24","$24|$2|$0|$.25",NA,NA,"$0","$.25|$24|$2|$0",NA,NA,"piecerate","No",40,"Women","Women","Men",3,"Slower","Yes","Yes","Slower","Men","Women",27,"White/Caucasian",NA,"$20,000 to $30,000","Graduate Degree",NA,"pract",49,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,785
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$1.20|$0|$.25|$12","$14","$14|$1.40|$.25|$0","$24","$24|$2|$.25|$0",NA,NA,"$0","$2|$24|$.25|$0",NA,NA,"piecerate","No",50,"Men","Women","Men",3,"Slower","Yes","Yes","Slower","Women","Women",34,"White/Caucasian",NA,"$40,000 to $50,000","Some College",NA,"control",45,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,786
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$.25|$0|$1.20|$12","$14","$1.40|$14|$.25|$0","$0.25","$.25|$24|$2|$0","$28","$2|$28|$0|$.25","$0.25","$2|$.25|$0|$24","$0","$2|$28|$0|$.25","piecerate","Yes",30,"Men","Women","Men",2,"Slower","No","No","Slower","Men","Women",57,"Native American",NA,"$80,000 to $90,000","Graduate Degree",NA,"control",50,"pr_first",0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,1,787
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$12|$0|$.25",NA,NA,"$24","$0|$24|$2|$.25",NA,NA,"$0","$2|$0|$.25|$24",NA,NA,"piecerate","Yes",50,"Women","Women","Men",5,"Slower","No","Yes","Slower","Women","Women",30,"Black/African-American",NA,"$10,000 to $20,000","Some College",NA,"pract",44,"pr_first",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,788
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$.25|$12|$1.20",NA,NA,"$24","$0|$24|$.25|$2",NA,NA,"$0","$24|$2|$.25|$0",NA,NA,"tournament","Yes",70,"Men","Women","Men",8,"Slower","No","Yes","Slower","Women","Women",45,"White/Caucasian",NA,"$40,000 to $50,000","High School Diploma","no","control",70,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$.25|$0|$1.20",NA,NA,"$24","$0|$.25|$2|$24",NA,NA,"$0","$0|$.25|$2|$24",NA,NA,"tournament","No",90,"Men","Women","Men",7,"Slower","No","No","Slower","Women","Women",25,"White/Caucasian",NA,"$10,000 to $20,000","Some College",NA,"pract",81,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$1.20|$0|$12",NA,NA,"$24","$.25|$0|$2|$24",NA,NA,"$0","$.25|$24|$0|$2",NA,NA,"piecerate","Yes",40,"Men","Women","Men",3,"Slower","No","Yes","Slower","Men","Women",22,"White/Caucasian",NA,"$30,000 to $40,000","Bachelor's Degree",NA,"pract",64,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791
"Woman",NA,"United States",NA,"American",NA,"16","2",NA,"$12","$12|$1.20|$0|$.25",NA,NA,"$24","$24|$.25|$2|$0",NA,NA,"$0","$0|$24|$.25|$2",NA,NA,"piecerate","No",50,"Women","Women","Men",6,"Slower","No","No","Slower","Men","Women",55,"White/Caucasian",NA,"$30,000 to $40,000","Graduate Degree","no","pract",19,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,792
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$1.20|$.25|$0",NA,NA,"$24","$2|$0|$.25|$24",NA,NA,"$2","$24|$.25|$2|$0","$0","$2|$28|$0|$.25","tournament","No",80,"Men","Women","Men",7,"Slower","No","Yes","Slower","Women","Women",29,"White/Caucasian",NA,"$40,000 to $50,000","High School Diploma",NA,"control",47,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,793
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$.25|$12|$0",NA,NA,"$24","$.25|$0|$2|$24",NA,NA,"$0","$0|$2|$.25|$24",NA,NA,"piecerate","Yes",70,"Women","Women","Men",7,"Slower","No","Yes","Slower","Men","Women",33,"White/Caucasian",NA,"$20,000 to $30,000","Bachelor's Degree","no everything was clear.","pract",69,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$12|$.25|$0",NA,NA,"$24","$24|$.25|$2|$0",NA,NA,"$0","$.25|$0|$24|$2",NA,NA,"piecerate","Yes",30,"Men","Men","Men",2,"Slower","No","Yes","Slower","Women","Women",28,"Hispanic/Latino",NA,"$20,000 to $30,000","Bachelor's Degree","nothing","control",62,"pr_first",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,795
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$0|$.25|$12",NA,NA,"$24","$24|$0|$2|$.25",NA,NA,"$0","$.25|$24|$0|$2",NA,NA,"piecerate","No",80,"Women","Men","Men",2,"Slower","No","No","Slower","Men","Women",53,"White/Caucasian",NA,"$60,000 to $70,000","Some College","no","pract",42,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$.25|$0|$1.20",NA,NA,"$2","$0|$24|$.25|$2","$28","$0|$28|$.25|$2","$0","$0|$2|$.25|$24",NA,NA,"piecerate","Yes",50,"Men","Women","Men",4,"Slower","No","Yes","Slower","Men","Women",33,"Hispanic/Latino",NA,"$30,000 to $40,000","Bachelor's Degree",NA,"pract",34,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,797
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$1.20|$.25|$0",NA,NA,"$24","$.25|$0|$2|$24",NA,NA,"$0","$.25|$24|$2|$0",NA,NA,"piecerate","No",40,"Women","Women","Women",4,"Slower","No","No","Slower","Men","Women",50,"White/Caucasian",NA,"$50,000 to $60,000","Graduate Degree",NA,"control",34,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$1.20|$12|$0",NA,NA,"$24","$.25|$0|$24|$2",NA,NA,"$0","$24|$0|$.25|$2",NA,NA,"piecerate","No",20,"Women","Women","Men",3,"Slower","No","No","Slower","Men","Women",34,"White/Caucasian",NA,"$10,000 to $20,000","Some College","No","control",39,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$12|$0|$1.20|$.25","$14","$14|$1.40|$.25|$0","$24","$2|$24|$0|$.25",NA,NA,"$24","$0|$2|$24|$.25","$0","$2|$0|$28|$.25","piecerate","No",30,"Women","Women","Men",3,"Slower","No","Yes","Slower","Men","Women",21,"White/Caucasian",NA,"$10,000 to $20,000","Some College",NA,"pract",72,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,800
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$1.20|$12|$0",NA,NA,"$24","$2|$.25|$0|$24",NA,NA,"$0","$2|$24|$.25|$0",NA,NA,"piecerate","Yes",50,"Men","Women","Men",7,"Slower","No","Yes","Slower","Men","Women",39,"Black/African-American",NA,"$20,000 to $30,000","Bachelor's Degree",NA,"control",66,"pr_first",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,801
